route_id,service_id,trip_id,trip_headsign,direction_id
366,0000000022013091120140627,0001645732013091120140627,Termon,0
375,0000000022013091120140627,0001645742013091120140627,Fondo-Via Garibaldi,0
368,0000000052013091120140627,0001645752013091120140627,Sfruz,0
368,0000000072013091120140627,0001645762013091120140627,Sfruz,0
368,0000000052013091120140627,0001645772013091120140627,Cles-Autostazione,1
368,0000000092013091120140627,0001645782013091120140627,Cles-Autostazione,1
375,0000000062013091120140627,0001645792013091120140627,Fondo-Via Garibaldi,0
375,0000000022013091120140627,0001645802013091120140627,Fondo-Via Garibaldi,0
375,0000000092013091120140627,0001645812013091120140627,Dambel,0
375,0000000052013091120140627,0001645822013091120140627,Fondo-Via Garibaldi,0
375,0000000052013061120140627,0001645832013061120140627,Don,0
336,0000000052013091120140627,0001645892013091120140627,Peio,0
520,0000000052013091120140627,0001645922013091120140627,Borgo Vals.-Valli,0
520,0000000062013091120140627,0001645932013091120140627,Borgo V.-C.Intermodale,0
520,0000000052013091120140627,0001645942013091120140627,Borgo Vals.-Valli,0
520,0000000052013091120140627,0001645952013091120140627,Levico T.-P.Za Medici,0
520,0000000322013091120140627,0001645962013091120140627,Borgo Vals.-Valli,0
520,0000000062013091120140627,0001645992013091120140627,Borgo V.-C.Intermodale,0
520,0000000042013091120140627,0001646002013091120140627,Levico Terme-Autostazione,1
69,0000000072013091120140627,0001646022013091120140627,Baselga P.-Municipio,0
69,0000000072013091120140627,0001646032013091120140627,Baselga di Pine'-Lago,0
494,0000000042013091120140627,0001646042013091120140627,Brusago,0
494,0000004512013091120140627,0001646052013091120140627,Brusago,0
494,0000000052013091120140627,0001646062013091120140627,Montesover,0
494,0000000052013091120140627,0001646072013091120140627,Baselga P.-Municipio,0
494,0000000092013091120140627,0001646082013091120140627,Baselga P.-Municipio,0
494,0000000022013091120140627,0001646102013091120140627,Baselga P.-Municipio,0
494,0000000022013091120140627,0001646112013091120140627,Trento-Autostaz.,1
494,0000000072013091120140627,0001646122013091120140627,Trento-Autostaz.,1
494,0000000042013091120140627,0001646142013091120140627,Trento-Autostaz.,1
494,0000004512013091120140627,0001646152013091120140627,Pergine V.-C.Intermodale,1
120,0000000062013091120140627,0001646162013091120140627,Pian Del Gac Civ. 25,0
120,0000000822013091120140627,0001646172013091120140627,Pian Del Gac Civ. 25,0
120,0000000042013061120140627,0001646182013061120140627,Casatta di Valfloriana,0
120,0000004512013091120140627,0001646192013091120140627,Civezzano,0
120,0000000052013091120140627,0001646202013091120140627,Trento-Stazione Fs,1
120,0000000092013091120140627,0001646222013091120140627,Trento-Autostaz.,1
120,0000005902013091120140627,0001646232013091120140627,Trento-Autostaz.,1
177,0000000022013091120140627,0001646252013091120140627,Roveda Bivio,1
177,0000000022013091120140627,0001646262013091120140627,Roveda Bivio,1
186,0000000052013091120140627,0001646272013091120140627,Calceranica Al Lago,1
86,0000000042013091120140627,0001646282013091120140627,Olle,0
86,0000004512013091120140627,0001646292013091120140627,Olle,0
522,0000000042013091120140627,0001646302013091120140627,Castello Tesino,0
522,0000004512013091120140627,0001646312013091120140627,Castello Tesino,0
522,0000000042013091120140627,0001646322013091120140627,Borgo V.-C.Intermodale,1
522,0000004512013091120140627,0001646332013091120140627,Borgo V.-C.Intermodale,1
98,0000000042013091120140627,0001646342013091120140627,Primolano-Alb.Giardino,0
98,0000004512013091120140627,0001646352013091120140627,Primolano-Alb.Giardino,0
184,0000000042013091120140627,0001646362013091120140627,Torcegno,0
184,0000004512013091120140627,0001646372013091120140627,Torcegno,0
577,0000000092013091120140627,0001646402013091120140627,Pergine V.-C.Intermodale,0
577,0000000052013091120140627,0001646412013091120140627,Pergine V.-C.Intermodale,0
556,0000000042013091120140627,0001646432013091120140627,Zava,0
556,0000004512013091120140627,0001646442013091120140627,Zava,0
556,0000000042013091120140627,0001646452013091120140627,Zava,0
556,0000004512013091120140627,0001646462013091120140627,Zava,0
556,0000000042013091120140627,0001646472013091120140627,Pergine V.-C.Intermodale,1
556,0000004512013091120140627,0001646482013091120140627,Pergine V.-C.Intermodale,1
556,0000000042013091120140627,0001646492013091120140627,Pergine V.-C.Intermodale,1
556,0000004512013091120140627,0001646502013091120140627,Pergine V.-C.Intermodale,1
556,0000000042013091120140627,0001646512013091120140627,Pergine V.-C.Intermodale,1
556,0000004512013091120140627,0001646522013091120140627,Pergine V.-C.Intermodale,1
554,0000000042013091120140627,0001646532013091120140627,Pergine V.-C.Intermodale,1
554,0000004512013091120140627,0001646542013091120140627,Pergine V.-C.Intermodale,1
562,0000005902013091120140627,0001646552013091120140627,Susa',0
562,0000000042013091120140627,0001646582013091120140627,S.Vito di Pergine,0
562,0000004512013091120140627,0001646592013091120140627,S.Vito di Pergine,0
562,0000000022013091120140627,0001646602013091120140627,Pergine V.-C.Intermodale,1
562,0000000042013091120140627,0001646612013091120140627,Pergine V.-C.Intermodale,1
562,0000004512013091120140627,0001646622013091120140627,Pergine V.-C.Intermodale,1
552,0000000042013091120140627,0001646642013091120140627,Pergine V.-C.Intermodale,1
552,0000004512013091120140627,0001646652013091120140627,Pergine V.-C.Intermodale,1
420,0000000022013091120140627,0001646722013091120140627,Riva Del G.-Autostaz.,0
175,0000000072013091120140627,0001646732013091120140627,Vezzano-Apt,1
417,0000000022013091120140627,0001646752013091120140627,Bolognano,0
71,0000000022013091120140627,0001646762013091120140627,Ponte Arche-Autost.,1
417,0000000022013091120140627,0001646772013091120140627,Bolognano,0
417,0000000052013091120140627,0001646782013091120140627,S.Martino di Arco,0
76,0000000052013091120140627,0001646822013091120140627,Viote,0
175,0000000052013091120140627,0001646862013091120140627,Riva Del G.-Autostaz.,0
175,0000000022013091120140627,0001646872013091120140627,Riva Del G.-Autostaz.,0
175,0000000072013091120140627,0001646882013091120140627,Riva Del G.-Autostaz.,0
175,0000000022013091120140627,0001646892013091120140627,Vezzano,1
175,0000000042013091120140627,0001646912013091120140627,Vigo Cavedine,0
175,0000000042013091120140627,0001646922013091120140627,Vigo Cavedine,0
134,0000000022013091120140627,0001646932013091120140627,Riva Del G.-Autostaz.,0
134,0000000072013091120140627,0001646942013091120140627,Riva Del G.-Autostaz.,0
175,0000000072013091120140627,0001646952013091120140627,Vigo Cavedine,0
175,0000000042013091120140627,0001646962013091120140627,Vezzano,1
175,0000000022013091120140627,0001646972013091120140627,Vezzano-Apt,1
175,0000000072013091120140627,0001646982013091120140627,Vezzano-Apt,1
175,0000000052013091120140627,0001646992013091120140627,Calavino,1
175,0000000052013091120140627,0001647002013091120140627,Vigo Cavedine,1
175,0000000062013091120140627,0001647012013091120140627,Sarche-Cassa Rurale,1
134,0000000022013091120140627,0001647022013091120140627,Riva Del G.-Autostaz.,0
134,0000000042013091120140627,0001647042013091120140627,Riva Del G.-Autostaz.,0
134,0000000022013091120140627,0001647052013091120140627,Riva D/Garda Viale Martiri,0
134,0000000072013091120140627,0001647062013091120140627,Riva D/Garda Viale Martiri,0
134,0000000022013091120140627,0001647072013091120140627,Riva Del G.-Autostaz.,0
134,0000000072013091120140627,0001647082013091120140627,Riva Del G.-Autostaz.,0
134,0000000022013091120140627,0001647102013091120140627,Riva Del G.-Autostaz.,0
134,0000000072013091120140627,0001647112013091120140627,Riva Del G.-Autostaz.,0
134,0000000022013091120140627,0001647122013091120140627,Riva Del G.-Autostaz.,0
134,0000000072013091120140627,0001647132013091120140627,Riva Del G.-Autostaz.,0
134,0000000022013091120140627,0001647142013091120140627,Riva D/Garda Viale Martiri,0
134,0000000042013091120140627,0001647162013091120140627,Riva Del G.-Autostaz.,0
134,0000000042013091120140627,0001647172013091120140627,Riva Via D.Chiesa,0
134,0000000072013091120140627,0001647182013091120140627,Riva Del G.-Autostaz.,0
134,0000004512013091120140627,0001647192013091120140627,Riva Del G.-Autostaz.,0
134,0000000042013091120140627,0001647202013091120140627,Riva Del G.-Autostaz.,0
134,0000000062013091120140627,0001647212013091120140627,Riva D/Garda Viale Martiri,0
134,0000000022013091120140627,0001647232013091120140627,Riva Del G.-Autostaz.,0
134,0000000022013091120140627,0001647242013091120140627,Riva Del G.-Autostaz.,0
134,0000000072013091120140627,0001647252013091120140627,Riva Del G.-Autostaz.,0
134,0000000022013091120140627,0001647262013091120140627,Trento-Autostaz.,1
634,0000000022013091120140627,0001647302013091120140627,Bolognano,0
110,0000000022013091120140627,0001647312013091120140627,Bolognano,0
110,0000000042013091120140627,0001647322013091120140627,Bolognano,0
110,0000000022013091120140627,0001647332013091120140627,Riva Del G.-Autostaz.,0
76,0000000022013091120140627,0001647362013091120140627,Viote,0
80,0000000052013091120140627,0001647402013091120140627,Monte Terlago-H. 2 Laghi,0
80,0000000072013091120140627,0001647412013091120140627,Monte Terlago-H. 2 Laghi,0
80,0000000022013091120140627,0001647422013091120140627,Monte Terlago-H. 2 Laghi,0
80,0000000072013091120140627,0001647432013091120140627,Monte Terlago-H. 2 Laghi,0
80,0000000022013091120140627,0001647452013091120140627,Trento "Forte Bus De Vela",1
565,0000000022013091120140627,0001647462013091120140627,Trento-Autostaz.,1
565,0000000042013091120140627,0001647482013091120140627,Sopramonte,1
71,0000004512013091120140627,0001647492013091120140627,Tione-Autostazione,0
102,0000000062013091120140627,0001647502013091120140627,Fiera di Primiero,1
116,0000000022013091120140627,0001647542013091120140627,Canal S.Bovo,0
116,0000000022013091120140627,0001647552013091120140627,Passo Gobbera,1
116,0000000022013091120140627,0001647562013091120140627,Passo Gobbera,1
116,0000000022013091120140627,0001647612013091120140627,Canal S.Bovo,0
375,0000000052013091120140627,0001647632013091120140627,Cles-Autostazione,1
375,0000000092013091120140627,0001647642013091120140627,Cles-Autostazione,1
375,0000000822013091120140627,0001647672013091120140627,Dambel,0
90,0000000052013091120140627,0001647702013091120140627,Levico Terme-Autostazione,1
90,0000000092013091120140627,0001647712013091120140627,Levico Terme-Autostazione,1
1,0000000022013091120140627,0001647802013091120140627,Penia,0
1,0000000072013091120140627,0001647812013091120140627,Penia,0
1,0000000052013091120140627,0001647832013091120140627,Cavalese-Autostaz.,1
420,0000000052013091120140627,0001647842013091120140627,Arco-Autostaz.,0
1,0000000012013091120140627,0001647852013091120140627,Cavalese-Autostaz.,1
65,0000000052013091120140627,0001647862013091120140627,Cavalese-Piazza G.Verdi,1
136,0000000052013091120140627,0001647892013091120140627,Tesero,0
136,0000000092013091120140627,0001647902013091120140627,Cavalese-Autostaz.,0
65,0000000092013091120140627,0001647912013091120140627,Masi di Cavalese,0
65,0000000092013091120140627,0001647922013091120140627,Cavalese-Autostaz.,1
120,0000000052013091120140627,0001647932013091120140627,Civezzano-Oxford,1
120,0000005902013091120140627,0001647942013091120140627,Civezzano-Oxford,1
71,0000000822013091120140627,0001647952013091120140627,Tione-Autostazione,0
116,0000000062013091120140627,0001647962013091120140627,Fiera di Primiero,1
71,0000000062013091120140627,0001648002013091120140627,Ponte Arche-Autost.,0
71,0000000062013091120140627,0001648012013091120140627,Tione-Autostazione,0
636,0000000062013091120140627,0001648022013091120140627,Campo Carlomagno,0
636,0000000822013091120140627,0001648032013091120140627,Carisolo,0
636,0000000092013091120140627,0001648042013091120140627,Carisolo,0
157,0000000052013091120140627,0001648072013091120140627,Tione-Autostazione,1
157,0000000092013091120140627,0001648082013091120140627,Tione-Autostazione,1
640,0000000042013091120140627,0001648262013091120140627,Ospedale Villa Rosa,0
345,0000000052013091120140627,0001648272013091120140627,Trento-Stazione Fs,1
110,0000000072013091120140627,0001648312013091120140627,Trento-Autostaz.,1
198,0000000022013091120140627,0001648322013091120140627,Zoreri-Soldati,0
198,0000000022013091120140627,0001648332013091120140627,Piazza di Terragnolo,1
200,0000000042013091120140627,0001648362013091120140627,Loc. Cazzanelli di Cornè,0
634,0000000022013091120140627,0001648372013091120140627,Bolognano,0
200,0000000022013091120140627,0001648382013091120140627,Loc. Cazzanelli di Cornè,0
634,0000000022013091120140627,0001648392013091120140627,Arco-Autostaz.,0
200,0000000022013091120140627,0001648402013091120140627,Rovereto-Aut.-V.Paoli,1
231,0000000022013091120140627,0001648412013091120140627,Saccone,0
220,0000000062013091120140627,0001648422013091120140627,Ronzo Chienis,0
220,0000005902013091120140627,0001648432013091120140627,Ronzo Chienis,0
231,0000000042013091120140627,0001648442013091120140627,Castione,0
220,0000000052013091120140627,0001648452013091120140627,Rovereto-Aut.-V.Paoli,1
220,0000000092013091120140627,0001648462013091120140627,Rovereto-Aut.-V.Paoli,1
220,0000005902013091120140627,0001648472013091120140627,Rovereto-Aut.-V.Paoli,1
640,0000000022013091120140627,0001648482013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648492013091120140627,Ospedale Villa Rosa,0
640,0000000042013091120140627,0001648502013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648512013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648522013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648532013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648542013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648552013091120140627,Ospedale Villa Rosa,0
640,0000000042013091120140627,0001648562013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648572013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648582013091120140627,Ospedale Villa Rosa,0
640,0000000042013091120140627,0001648592013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648602013091120140627,Ospedale Villa Rosa,0
640,0000000042013091120140627,0001648612013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648622013091120140627,Ospedale Villa Rosa,0
640,0000004512013091120140627,0001648642013091120140627,Ospedale Villa Rosa,0
640,0000004512013091120140627,0001648652013091120140627,Ospedale Villa Rosa,0
640,0000004512013091120140627,0001648662013091120140627,Ospedale Villa Rosa,0
640,0000004512013091120140627,0001648672013091120140627,Ospedale Villa Rosa,0
640,0000004512013091120140627,0001648682013091120140627,Ospedale Villa Rosa,0
640,0000000022013091120140627,0001648692013091120140627,Pergine V.-C.Intermodale,1
640,0000000042013091120140627,0001648702013091120140627,Pergine V.-C.Intermodale,1
640,0000004512013091120140627,0001648712013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648732013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648742013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648752013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648762013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648772013091120140627,Pergine V.-C.Intermodale,1
640,0000000042013091120140627,0001648782013091120140627,Pergine V.-C.Intermodale,1
640,0000004512013091120140627,0001648792013091120140627,Pergine V.-C.Intermodale,1
640,0000004512013091120140627,0001648802013091120140627,Pergine V.-C.Intermodale,1
640,0000000042013091120140627,0001648812013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648822013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648832013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648842013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648852013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648862013091120140627,Pergine V.-C.Intermodale,1
640,0000000042013091120140627,0001648872013091120140627,Pergine V.-C.Intermodale,1
640,0000004512013091120140627,0001648882013091120140627,Pergine V.-C.Intermodale,1
640,0000000022013091120140627,0001648892013091120140627,Pergine V.-C.Intermodale,1
194,0000004512013091120140627,0001648942013091120140627,Rovereto-Staz.F.S.,1
194,0000000042013091120140627,0001648952013091120140627,Rovereto-Staz.F.S.,1
181,0000000022013091120140627,0001648962013091120140627,Nomi,0
134,0000000042013091120140627,0001648992013091120140627,Trento-Autostaz.,1
78,0000000052013091120140627,0001649002013091120140627,Margone,0
157,0000000072013091120140627,0001649012013091120140627,Vestone,0
357,0000000022013091120140627,0001649032013091120140627,Livo,1
357,0000000022013091120140627,0001649042013091120140627,Cles-Autostazione,1
136,0000000022013091220140627,0001649312013091220140627,Cavalese-Autostaz.,0
1,0000000302013091220140627,0001649342013091220140627,Pozza di Fassa "Loc. Vac",1
161,0000000052013091420140627,0001649412013091420140627,Ponte Arche-Autost.,1
134,0000000052013091620140627,0001649442013091620140627,Sarche-Centro Comm.,1
562,0000000042013091420140627,0001649462013091420140627,Pergine V.-C.Intermodale,1
67,0000000052013092020140627,0001649532013092020140627,Cavalese-Autostaz.,1
332,0000000052013092320140627,0001649662013092320140627,Male',1
562,0000000062013092320140627,0001649672013092320140627,Pergine Vals.-Sc.Garbari,1
562,0000000822013092320140627,0001649682013092320140627,Pergine Vals.-Sc.Garbari,1
354,0000000052013100320140627,0001686462013100320140627,Cles-Autostazione,1
366,0000000052013100520140627,0001686502013100520140627,Trento-Autostaz.,1
397,0000000092013100520140627,0001686642013100520140627,Cles-Autostazione,1
397,0000000022013100520140627,0001686652013100520140627,Cles-Autostazione,1
397,0000000022013100520140627,0001686672013100520140627,Cles-Autostazione,1
397,0000000022013100520140627,0001686682013100520140627,Portolo,0
397,0000000052013100520140627,0001686692013100520140627,Portolo,0
397,0000000052013100520140627,0001686722013100520140627,Portolo,0
397,0000000092013100520140627,0001686732013100520140627,Portolo,0
397,0000000062013100520140627,0001686752013100520140627,Portolo,0
397,0000000822013100520140627,0001686762013100520140627,Portolo,0
397,0000000092013100520140627,0001686772013100520140627,Portolo,0
96,0000000062013100820140627,0001686892013100820140627,Svaldi,0
69,0000000072013100720140627,0001686912013100720140627,Trento-Autostaz.,1
188,0000000052013100720140627,0001686922013100720140627,Pergine V.-C.Intermodale,1
401,0000000052013100820140627,0001686942013100820140627,Taio-Plesso Scolastico,1
391,0000000062013100820140627,0001686952013100820140627,Male',0
391,0000000042013100820140627,0001686962013100820140627,Male',0
177,0000000052013100720140627,0001686992013100720140627,Hacleri,0
177,0000000022013100720140627,0001687002013100720140627,Hacleri,0
177,0000000092013100720140627,0001687012013100720140627,Hacleri,0
177,0000000052013100720140627,0001687022013100720140627,Hacleri,0
177,0000000062013100720140627,0001687042013100720140627,Palu' Del Fersina,0
343,0000000052013101420140627,0001687112013101420140627,Mezzocorona Ferrovia,1
375,0000000022013101020140627,0001687152013101020140627,Sanzeno,1
368,0000000022013101420140627,0001687182013101420140627,Sfruz Loc. Credai,0
368,0000000092013101420140627,0001687192013101420140627,Cles-Autostazione,1
368,0000000062013101420140627,0001687202013101420140627,Cles-Piazza Fiera,1
368,0000000822013101420140627,0001687212013101420140627,Cles-Piazza Fiera,1
345,0000000052013101420140627,0001687222013101420140627,Molveno-Lido Lago,0
368,0000000052013101420140627,0001687232013101420140627,Sfruz,0
157,0000000022013101420140627,0001687242013101420140627,Tione-Autostazione,1
177,0000000052013100720140627,0001687252013100720140627,Hacleri,0
177,0000000052013100720140627,0001687272013100720140627,Pergine V.-C.Intermodale,1
177,0000000022013100720140627,0001687282013100720140627,Pergine V.-C.Intermodale,1
177,0000000052013100720140627,0001687292013100720140627,Pergine V.-C.Intermodale,1
177,0000000092013100720140627,0001687302013100720140627,Pergine V.-C.Intermodale,1
200,0000000022013101420140627,0001687352013101420140627,Rovereto-Aut.-V.Paoli,1
311,0000000062013101120140627,0001687382013101120140627,Siror,1
311,0000000062013101120140627,0001687392013101120140627,Masi di Imer,0
3,0000000042013102120140627,0001687482013102120140627,Grumes,0
60,0000000042013102120140627,0001687512013102120140627,Palu' di G.-C.Polisportivo,0
366,0000000052013102320140627,0001687522013102320140627,Sporminore,1
366,0000000052013102320140627,0001687532013102320140627,Dercolo,1
397,0000000052013102520140627,0001687582013102520140627,Cles-Autostazione,1
1,0000000072013110420140627,0001687712013110420140627,Cavalese-Autostaz.,1
1,0000000022013110420140627,0001687722013110420140627,Trento-Autostaz.,1
1,0000000072013110420140627,0001687732013110420140627,Trento-Autostaz.,1
556,0000000822013101620140627,0001687742013101620140627,Zava,0
80,0000000022013110420140627,0001687772013110420140627,Cadine,1
175,0000000022013110420140627,0001687782013110420140627,Trento-Autostaz.,1
235,0000000062013110620140627,0001688002013110620140627,Nomesino,0
235,0000000062013110420140627,0001688062013110420140627,Valle S.Felice,1
112,0000004512013110420140627,0001688072013110420140627,Sagron,0
112,0000004512013110420140627,0001688082013110420140627,Fiera di Primiero,1
157,0000000052013111220140627,0001688092013111220140627,Baitoni,0
134,0000000042013111520140627,0001688132013111520140627,Trento-Autostaz.,1
233,0000000042013111520140627,0001688172013111520140627,Loc. Cazzanelli di Cornè,0
520,0000000022013121520140627,0001688182013121520140627,Borgo V.-C.Intermodale,0
520,0000000022013121520140627,0001688202013121520140627,Borgo V.-C.Intermodale,0
520,0000000012013121520140627,0001688212013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000012013121520140627,0001688222013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000012013121520140627,0001688232013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000042013121520140627,0001688242013121520140627,Borgo V.-C.Intermodale,0
520,0000000012013121520140627,0001688252013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000022013121520140627,0001688262013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000012013121520140627,0001688282013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000042013121520140627,0001688292013121520140627,Borgo V.-C.Intermodale,0
520,0000000022013121520140627,0001688312013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000012013121520140627,0001688322013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000022013121520140627,0001688332013121520140627,Borgo V.-C.Intermodale,0
520,0000000022013121520140627,0001688342013121520140627,Bassano Del Grappa-St.Fs,0
518,0000000012013121520140627,0001688352013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000012013121520140627,0001688372013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000042013121520140627,0001688382013121520140627,Borgo V.-C.Intermodale,0
520,0000000012013121520140627,0001688392013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000042013121520140627,0001688402013121520140627,Borgo V.-C.Intermodale,0
520,0000000012013121520140627,0001688412013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000012013121520140627,0001688422013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000012013121520140627,0001688432013121520140627,Bassano Del Grappa-St.Fs,0
520,0000000012013121520140627,0001688442013121520140627,Borgo V.-C.Intermodale,0
520,0000000022013121520140627,0001688572013121520140627,Trento-Stazione Fs,1
520,0000000022013121520140627,0001688582013121520140627,Trento-Stazione Fs,1
520,0000000022013121520140627,0001688592013121520140627,Trento-Stazione Fs,1
520,0000000012013121520140627,0001688602013121520140627,Trento-Stazione Fs,1
520,0000000012013121520140627,0001688612013121520140627,Trento-Stazione Fs,1
520,0000000012013121520140627,0001688622013121520140627,Trento-Stazione Fs,1
368,0000000062013112520140627,0001688632013112520140627,Sfruz,0
368,0000000062013112520140627,0001688642013112520140627,Cles-Autostazione,1
520,0000000072013121520140627,0001688652013121520140627,Trento-Stazione Fs,1
520,0000000042013121520140627,0001688662013121520140627,Trento-Stazione Fs,1
520,0000000022013121520140627,0001688672013121520140627,Trento-Stazione Fs,1
520,0000000042013121520140627,0001688682013121520140627,Trento-Stazione Fs,1
520,0000000012013121520140627,0001688702013121520140627,Trento-Stazione Fs,1
520,0000000022013121520140627,0001688712013121520140627,Trento-Stazione Fs,1
520,0000000022013121520140627,0001688722013121520140627,Trento-Stazione Fs,1
76,0000000062013112620140627,0001688732013112620140627,Trento-Autostaz.,1
520,0000000062013112020140627,0001688742013112020140627,Pergine V.,0
520,0000000012013121520140627,0001688782013121520140627,Trento-Stazione Fs,1
520,0000000022013121520140627,0001688792013121520140627,Trento-Stazione Fs,1
520,0000000042013121520140627,0001688802013121520140627,Trento-Stazione Fs,1
520,0000000012013121520140627,0001688812013121520140627,Trento-Stazione Fs,1
520,0000000012013121520140627,0001688832013121520140627,Trento-Stazione Fs,1
520,0000000042013121520140627,0001688842013121520140627,Trento-Stazione Fs,1
520,0000000012013121520140627,0001688852013121520140627,Trento-Stazione Fs,1
520,0000000012013121520140627,0001688862013121520140627,Trento-Stazione Fs,1
520,0000000012013121520140627,0001688872013121520140627,Trento-Stazione Fs,1
366,0000000322013121520140627,0001688882013121520140627,Trento-Autostaz.,1
366,0000000022013121520140627,0001688902013121520140627,Mezzolombardo,1
345,0000000092013121520140627,0001688922013121520140627,Mezzocorona-Staz.Fs,1
345,0000000022013121520140627,0001688932013121520140627,Molveno-Lido Lago,0
345,0000000022013121520140627,0001688942013121520140627,Andalo-Maso Toscana,0
340,0000000062013121520140627,0001688952013121520140627,Rovere' D/Luna-Trentinalatte,0
340,0000000822013121520140627,0001688962013121520140627,Rovere' D/Luna-Trentinalatte,0
340,0000000052013121520140627,0001688972013121520140627,Mezzocorona-Staz.Fs,1
395,0000000022013121520140627,0001688982013121520140627,Mezzolombardo,1
395,0000000022013121420140627,0001688992013121420140627,Toss,0
494,0000000022013121520140627,0001689002013121520140627,Baselga di Pine'-Lago,0
494,0000000042013121520140627,0001689012013121520140627,Baselga P.-Municipio,0
494,0000000022013121520140627,0001689032013121520140627,Pergine V.-C.Intermodale,1
494,0000000022013121520140627,0001689042013121520140627,Gardolo-Zona Ind.Le,1
578,0000000022013121520140627,0001689062013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000022013121520140627,0001689082013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000012013121520140627,0001689092013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000022013121520140627,0001689102013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000072013121520140627,0001689112013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000022013121520140627,0001689132013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000022013121520140627,0001689152013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000052013121520140627,0001689162013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000092013121520140627,0001689172013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000072013121520140627,0001689182013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000072013121520140627,0001689192013121520140627,Ora-Stazione FsTrenitalia,0
578,0000004512013121520140627,0001689202013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000042013121520140627,0001689212013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000012013121520140627,0001689232013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000042013121520140627,0001689242013121520140627,Ora-Stazione FsTrenitalia,0
578,0000004512013121520140627,0001689252013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000072013121520140627,0001689262013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000042013121520140627,0001689282013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000012013121520140627,0001689302013121520140627,Ora-Stazione FsTrenitalia,0
578,0000004512013121520140627,0001689312013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000042013121520140627,0001689322013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000072013121520140627,0001689332013121520140627,Ora-Stazione FsTrenitalia,0
578,0000000042013121520140627,0001689342013121520140627,Trento-Stazione Fs,1
578,0000000022013121520140627,0001689352013121520140627,Trento-Stazione Fs,1
578,0000000022013121520140627,0001689362013121520140627,Trento-Stazione Fs,1
578,0000000022013121520140627,0001689372013121520140627,Trento-Stazione Fs,1
578,0000000012013121520140627,0001689392013121520140627,Trento-Stazione Fs,1
578,0000000022013121520140627,0001689402013121520140627,Trento-Stazione Fs,1
578,0000000072013121520140627,0001689412013121520140627,Trento-Stazione Fs,1
578,0000000022013121520140627,0001689422013121520140627,Trento-Stazione Fs,1
578,0000000022013121520140627,0001689432013121520140627,Trento-Stazione Fs,1
578,0000000042013121520140627,0001689442013121520140627,Trento-Stazione Fs,1
578,0000004512013121520140627,0001689452013121520140627,Trento-Stazione Fs,1
