stop_id,stop_name,stop_desc,stop_lat,stop_lon
4896,Dovena-Via Roma Civ. 4,,46.456546,11.127469
4897,Dovena-Inizio Paese,,46.457487,11.125253
4898,Denno-Via Marconi 46,,46.272566,11.052235
4904,Garniga T.-V.Bagni di Fieno 1,,45.999662,11.085768
4916,Nanno-Via Bergamo Civ. 5,,46.319385,11.046685
4919,Verdesina-Paese,,46.054909,10.713245
4921,Trentino Trasporti,,46.102234,11.094461
4923,Civezzano-Maso Zandonà,,46.087830,11.190620
4924,Mezzomonte-Loc. Barco,,45.922700,11.135809
4926,Rovere' Della Luna,,46.248924,11.169539
4939,Nago Bivio Z.A.I. Mala,,45.877840,10.898898
4941,Imer Via Nazionale 144,,46.149793,11.791693
4942,Cicona Sp Km 2.4,,46.160321,11.740895
4951,Romagnano-Maso Bozza,,45.997977,11.101563
4953,Casa Rossa-Bar Ristoro,,45.854845,10.566903
4954,Sopramonte-Via Belina,,46.072241,11.063013
4955,Sopramonte-Via Belina 11,,46.070915,11.063184
4957,Sopramonte "Bunaga",,46.069391,11.057334
4960,Nogarè-V.Di S.Giuseppe,,46.103967,11.211665
4961,Calliano Sp 49 "Cimitero",,45.936629,11.098121
4963,Lago di Terlago-Hotel Lillà,,46.097411,11.058247
4964,Lago di Terlago-Ponte,,46.095602,11.055256
4967,Ora-Stazione FsTrenitalia,,46.360976,11.297562
4972,Fraveggio Loc. Vernisi,,46.080553,10.995849
4973,S. Michele A/Adige-Sc.Elem.,,46.189874,11.134127
4979,Pergine-Via S.Pietro Asl,,46.063213,11.244429
4980,Pergine V.S.Pietro Parch.Curie,,46.063433,11.245601
4993,Sabbionara V.Pozza "Erta",,45.743006,10.967607
4994,Sabbionara Via Morielle,,45.742358,10.956580
5010,Morganti-Maso Romina,,45.930745,11.224036
5013,Ponzolotti,,45.738779,11.070718
5014,Revedea Sp 79 Civ. 18,,46.152752,11.747616
5018,Vigolo Baselga-Paese,,46.081576,11.044892
5025,Sardagna Civ.20,,46.073125,11.093579
5035,Noriglio Loc. Masi Brenta,,45.878437,11.084034
5037,Calceranica C.So Alpini Gmp,,46.001500,11.245598
5038,Levico T. Fraz. Campiello,,46.018805,11.353077
5043,Madonna di C.-Loc.Paluac,,46.205362,10.813260
5050,Passo Cereda Civ 9,,46.192636,11.902743
5051,Samoclevo-Bivio,,46.365038,10.937469
5053,Termon Nord,,46.270225,11.036677
5055,Ragoli "Macelleria",,46.051624,10.775140
5060,Villini Dell'alpe Via Bolzano,,46.418562,11.189171
5063,Coredo Via Tavon 42,,46.353683,11.088052
5064,Coredo Via Trento,,46.347117,11.086840
5065,Lavarone Civ. 61,,45.939296,11.273852
5067,Andalo-Bivio Priori,,46.177371,11.017827
5075,Castelfondo Via Dante,,46.452529,11.121792
5077,S.Michele "Fondazione-Mensa",,46.194907,11.135489
5080,Cogolo Polo Scolastico,,46.347399,10.696840
5082,Strigno Via Colle Civ. 6,,46.067170,11.519093
5087,M.Do Sc. Sup.Martini,,46.217566,11.093386
5088,Sabbionara Via De Gasperi,,45.738765,10.952482
5090,Gionghi-Polo Scolastico,,45.940038,11.268658
5100,Faedo Maso Cento Finestre,,46.193510,11.144248
5102,Molveno Deposito,,46.149626,10.980086
5103,Levico T. Polo Scolastico,,46.013611,11.306300
5111,Loc. Coveli Civ. 35,,46.197724,11.143660
5112,Lover,,46.250788,11.026344
5113,Fondo-Via Iv Novembre,,46.441452,11.130891
5116,Cavareno Via Roen 32,,46.403976,11.139552
5119,Vervo',,46.307457,11.118916
5134,Masi-Via Micelette Civ. 4,,46.281815,11.499285
5135,Masi di Cavedine-Maso Reigl,,45.972251,10.980800
5136,Masi di Cavedine-Maso Samuele,,45.967937,10.979949
5137,Masi di Cavedine-Maso Silvio,,45.966582,10.978171
5138,Masi di Cavedine-Incr V.Zurlon,,45.964407,10.976932
5139,Masi di Cavedine Sotto Civ. 6,,45.966510,10.973483
5141,Coredo Via Zambaroni 12,,46.349177,11.088842
5144,Torchio Bivio Cogatti,,46.091010,11.196994
5150,Campitello Hotel Salvan,,46.474285,11.738380
5162,Cire' Via Al Dos De La Roda 12,,46.074601,11.211551
5165,Calavino-Via Battisti Civ 20,,46.040787,10.982034
5169,Trento Ss45 "Scala",,46.077367,11.099792
5173,Strigno Fs-Bretella Mag.Brico,,46.052372,11.510935
5175,Campi Bv 37 Dir-X Loc Parisi,,45.911446,10.808676
5180,Imer-Loc. Busarel,,46.140566,11.773656
5182,Tres Via Predaia Inc. V.Tavana,,46.322055,11.099929
5185,Mezzano-Sc.Elementari,,46.156586,11.808305
5190,Centa Bv Tiecheri-Frisanchi,,45.965305,11.224658
5202,Romagnano Loc.Torricella Sft,,45.993002,11.098521
5203,Sardagna Civ. 22,,46.069494,11.095252
5205,Grigno Casearia Monti Trentini,,46.006597,11.649483
5207,Baitoni-Via Aldo Sette Civ.1,,45.813643,10.547147
5213,Mezzano-Via Molaren 27,,46.160760,11.817183
5231,Barbine Sp 239 Km. 0.500,,46.157203,11.753757
5236,Favrio Civ. 65,,45.999626,10.852372
5237,Carbonare Via Manzoni,,45.934041,11.229044
5239,Viote Golfo Sulla Sp85,,46.021567,11.042522
5240,Cadine Strada di Cadine 5,,46.086923,11.069368
5248,Telve di Sopra Via S.Pio X,,46.072848,11.471348
5252,Cavareno Via Roen 59,,46.400741,11.140284
5253,Porte Via Al Brentegam,,45.880954,11.052889
5257,Dambel-Loc. Casette,,46.409036,11.102603
5259,Baitoni-V. Aldo Sette Civ.1,,45.812948,10.546639
5260,Viale Industria Amnu,,46.068689,11.233672
5264,Marcena-Sp 6,,46.442657,11.011787
5266,Molveno-V.Nazionale,,46.141903,10.963974
5268,Ortise' C/O Accesso Nord Paese,,46.328622,10.784462
5273,Molina di F.-Via Weber/Rive,,46.273244,11.422097
5275,Condino Sp123 Stab. Illen,,45.896086,10.606683
5276,Aldeno Viale Europa,,45.982499,11.093579
5277,Aldeno-Via Florida,,45.977966,11.092905
5278,Serrada Via Pasubio,,45.888655,11.153269
5280,Brustolotti Loc. Rocca,,45.753211,11.026404
5297,Speccheri Sp 219 Km 1.100,,45.774515,11.122089
5302,Stenico-Loc. Ca' Bianca,,46.052009,10.871109
5352,Castello-Bivio di Stavel,,46.321463,10.782423
5353,Ronzo Chienis-V.Pra Da Le Rì,,45.891098,10.949606
5375,Fai Paganella,,46.175418,11.068633
5385,Manzano-Bivio,,45.864542,10.950121
5392,Pian Del Gac Civ. 25,,46.133573,11.205898
5394,Massone Via Cappuccini,,45.920537,10.901734
5395,Ceole "Cementificio",,45.909601,10.855214
5400,Cismon Del Grappa-Fs,,45.919665,11.729849
5401,S.Marino-Staz. Fs,,45.899530,11.694247
5402,Carpanè-Staz. Fs,,45.859998,11.660863
5403,S.Nazario-Staz. Fs,,45.839699,11.687865
5404,Solagna-Staz. Fs,,45.813806,11.718914
5405,Bassano Del Grappa-St.Fs,,45.766709,11.741650
5425,Zortea Bar Bellavista,,46.163628,11.753067
5449,Ampola "Parch. Biotopo",,45.872717,10.652963
5458,Terlago Via Omigo,,46.097912,11.047916
5460,Hacleri-Maso Markl,,46.121312,11.339035
5462,Ospedale Villa Rosa,,46.064229,11.247702
5464,Loc. Giare,,46.319956,10.819227
5466,Taio Via Roma,,46.313915,11.070562
5470,Regnana Alta,,46.151194,11.310710
5475,Rovereto-Via Savioli,,45.892086,11.037432
5479,Claiano Nord-Sp 140,,46.316343,10.773087
5483,Mattarello-Via Catoni,,46.003128,11.126824
5484,Mattarello-Ex St.Vestimenta,,46.000537,11.126173
